track.name,album_name,album_type,popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist
Parallili Agapi,Parallili Agapi,single,60.0,0.658,0.801,2,-3.875,0.0286,0.437,0.0,0.143,0.505,128.003,Christina Salti
Paraluman,Paraluman,single,76.0,0.519,0.246,5,-13.85,0.0396,0.774,2.35e-06,0.0946,0.108,90.121,Adie
Paranomia,Traplife,album,61.0,0.862,0.64,10,-6.651,0.28,0.456,0.0,0.0985,0.244,102.952,FLY LO
Pariisin kevät,TÄYDELLINEN AJOITUS,album,71.0,0.819,0.733,8,-4.164,0.0351,0.0809,2.6e-06,0.166,0.587,115.972,SHRTY
Party In The U.S.A.,The Time Of Our Lives (International Version),album,83.0,0.652,0.698,10,-4.667,0.042,0.00112,0.000115,0.0886,0.47,96.021,Miley Cyrus
Party No Dey Stop,Party No Dey Stop,single,75.0,0.826,0.657,5,-7.779,0.147,0.204,1.37e-05,0.0668,0.86,118.049,Adekunle Gold
Party Sahne,2022 war film gewesen,album,74.0,0.833,0.918,8,-6.397,0.092,0.0778,2.6e-05,0.574,0.846,135.942,Ski Aggu
Pas là,ALPHA,album,72.0,0.786,0.643,2,-5.42,0.0316,0.622,5.71e-05,0.135,0.755,125.045,Djadja & Dinaz
Pasaka,Pasaka,album,48.0,0.811,0.443,7,-8.517,0.045,0.593,0.0,0.124,0.466,99.947,Jessica Shy
Pasilyo,Pasilyo,single,82.0,0.71,0.61,2,-4.674,0.0351,0.415,2.67e-05,0.181,0.404,120.032,SunKissed Lola
Pasoori,Pasoori,single,79.0,0.714,0.596,11,-6.206,0.043,0.0657,0.0,0.0625,0.669,91.991,Shae Gill
Patek,Patek,single,33.0,0.916,0.61,1,-10.278,0.0848,0.2,0.0,0.11,0.672,124.043,Ghetto Phénomène
Patiently Waiting,Planz For 2,single,27.0,0.708,0.583,7,-5.121,0.262,0.364,0.0,0.185,0.694,189.907,Antoi
Pavydas (feat. Abudu),Pavydas (feat. Abudu),single,38.0,0.799,0.406,11,-10.662,0.054,0.222,8.62e-05,0.0971,0.48,129.054,Free Finga
Paye,Pamusoroi,album,23.0,0.439,0.316,8,-8.973,0.0516,0.81,0.0,0.155,0.509,80.28,Masa Caroleen
Paz,Reinsertado,single,69.0,0.772,0.48,7,-7.18,0.277,0.268,6.46e-05,0.104,0.31,99.978,Morad
Pazza Musica,MATERIA (PRISMA),album,63.0,0.799,0.613,8,-6.003,0.0826,0.105,0.0,0.236,0.442,104.993,Marco Mengoni
Pa’ la Selección,Pa’ la Selección,single,77.0,0.605,0.572,11,-6.06,0.0435,0.144,0.0,0.721,0.834,84.827,La T y La M
Pe un pat,Pe un pat,single,48.0,0.671,0.803,7,-3.713,0.133,0.0756,0.0,0.122,0.403,179.902,Iuly Neamtu
Peace Be Unto You (PBUY),Peace Be Unto You (PBUY),single,60.0,0.808,0.769,7,-7.207,0.0833,0.101,4.12e-05,0.119,0.685,116.001,Asake
Pelle Coat,Almost Healed,album,36.0,0.747,0.565,10,-8.859,0.096,0.00368,0.0,0.104,0.395,143.962,Lil Durk
Pelo,2069',single,70.0,0.82,0.526,5,-10.328,0.256,0.788,0.0,0.101,0.738,115.029,PLK
Pelé,Pelé,single,79.0,0.802,0.712,9,-7.204,0.423,0.139,0.0,0.075,0.515,101.896,Rhove
Pena Duro,Pena Duro,single,33.0,0.473,0.866,1,-5.867,0.353,0.397,3.4e-05,0.176,0.689,67.856,Kaaris
People,People,single,93.0,0.573,0.422,10,-7.621,0.0678,0.551,1.31e-05,0.102,0.693,124.357,Libianca
People (feat. Ayra Starr & Omah Lay),People (feat. Ayra Starr & Omah Lay) [Remix],single,61.0,0.559,0.453,10,-8.746,0.0684,0.592,1.23e-05,0.0909,0.622,123.906,Libianca
People (feat. Cian Ducrot),People (Remixes),single,73.0,0.601,0.398,10,-8.755,0.0463,0.584,0.0,0.107,0.707,197.88,Libianca
People Pt.2 (feat. IU),D-DAY,album,80.0,0.729,0.574,7,-4.779,0.0589,0.391,0.0,0.319,0.438,88.94,Agust D
Pepas,La 167,album,74.0,0.762,0.766,7,-3.955,0.0343,0.00776,6.98e-05,0.128,0.442,130.001,Farruko
Perdoou Nada - Ao Vivo,"Let's Bora, Vol. 2 (Ao Vivo)",album,73.0,0.629,0.864,3,-4.179,0.059,0.105,0.0,0.431,0.678,153.937,Israel & Rodolffo
Perfect,÷ (Deluxe),album,90.0,0.599,0.448,8,-6.312,0.0232,0.163,0.0,0.106,0.168,95.05,Ed Sheeran
Perfecta (Versión 2023),Hotel Miranda!,album,75.0,0.687,0.576,0,-4.212,0.0567,0.0998,0.0,0.279,0.876,169.939,Miranda!
Perfume,Perfume - The 1st Mini Album,single,80.0,0.718,0.735,8,-1.728,0.0377,0.173,0.0,0.142,0.699,105.977,NCT DOJAEJUNG
Pes,Pes,single,65.0,0.502,0.687,4,-6.796,0.0336,0.201,0.0,0.108,0.165,149.718,ZAF
Peter Pan,Peter Pan,single,76.0,0.68,0.956,4,-1.95,0.172,0.0771,0.0,0.36,0.512,137.939,Julian Sommer
"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")","Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"") - Single",single,77.0,0.556,0.552,4,-5.875,0.0373,0.531,0.0,0.121,0.531,100.051,Sachin-Jigar
Piece de Resistance In D Minor,Arte Povera,album,61.0,0.441,0.447,0,-10.813,0.0691,0.824,0.00106,0.0497,0.0719,83.11,Beats Pliz
Piepist Seju,goda vards cetri,album,38.0,0.813,0.453,11,-13.444,0.113,0.527,0.0,0.0834,0.838,100.008,Mauku Sencis
Piesi,Fthina Tricks,album,56.0,0.706,0.832,10,-5.5,0.335,0.0795,0.0,0.0561,0.558,146.24,Bloody Hawk
Pink + White,Blonde,album,88.0,0.545,0.545,9,-7.362,0.107,0.667,5.48e-05,0.417,0.549,159.94,Frank Ocean
Pink Venom,BORN PINK,album,78.0,0.693,0.734,4,-6.189,0.202,0.0145,0.0,0.217,0.708,180.06,BLACKPINK
Pipoco,Pipoco,single,78.0,0.774,0.742,8,-4.178,0.0766,0.473,0.000472,0.342,0.736,134.991,Ana Castela
Piramida,Voodoo,album,54.0,0.798,0.605,8,-8.017,0.0517,0.00871,0.0,0.107,0.352,119.999,Ian
Plainte Alliées,GHETTO STAR,album,48.0,0.421,0.652,7,-9.891,0.355,0.0423,0.0,0.493,0.396,173.672,Demon324
Planeta,Planeta,single,65.0,0.837,0.435,0,-9.14,0.398,0.768,2.4e-05,0.105,0.376,75.008,Bispo
Play On,Play On,single,1.0,0.802,0.289,11,-8.676,0.0406,0.768,0.0178,0.116,0.847,101.975,Lewin Muz
Players,Players,single,91.0,0.954,0.678,9,-3.711,0.16,0.464,7.54e-06,0.107,0.624,109.969,Coi Leray
Players (with David Guetta) - David Guetta Remix,Players (David Guetta Remix),single,65.0,0.773,0.969,1,-5.67,0.0715,0.0632,0.0284,0.0661,0.53,125.013,Coi Leray
Pobre Corazón - En Vivo,Pobre Corazón (En Vivo),single,85.0,0.463,0.84,10,-4.781,0.0475,0.0445,0.0,0.443,0.466,91.038,Ke Personajes
Pointless,Pointless,single,80.0,0.345,0.625,4,-3.943,0.0495,0.0758,0.0,0.112,0.336,180.449,Lewis Capaldi
Polaris,1371 KM,single,77.0,0.54,0.541,8,-8.299,0.231,0.487,0.0,0.0969,0.52,84.332,Saiko
Polaroid,Polaroid,single,63.0,0.703,0.768,0,-3.357,0.0289,0.532,0.0,0.117,0.534,102.966,Lim Young Woong
Polaroid Love,DIMENSION : ANSWER,album,79.0,0.738,0.67,7,-3.766,0.0439,0.458,0.0,0.361,0.651,138.055,ENHYPEN
Poli Tou Atofiou Kakou In E Minor,Arte Povera,album,61.0,0.633,0.761,4,-8.853,0.258,0.69,0.0,0.166,0.465,141.987,Beats Pliz
Polskie Tango,Jarmark,album,54.0,0.743,0.843,9,-5.131,0.112,0.0991,0.0,0.226,0.459,98.006,Taco Hemingway
Pombi,More Entertainment Riddim,compilation,33.0,0.766,0.896,11,-3.808,0.167,0.34,0.0,0.332,0.548,101.74,Various Artists
Poolo,Nothing Changes If Nothing Changes,single,26.0,0.722,0.492,8,-14.386,0.298,0.386,0.0,0.0985,0.596,103.643,Kater Karma
Popstar,Idegen,album,51.0,0.705,0.621,0,-6.074,0.026,0.105,0.0,0.0847,0.512,117.072,Manuel
Por Enquanto,Por Enquanto,single,59.0,0.696,0.708,1,-6.815,0.0666,0.492,0.000726,0.101,0.699,97.907,Plutonio
Por Verte Feliz,Por Verte Feliz,single,72.0,0.721,0.75,0,-3.277,0.0506,0.548,0.0,0.367,0.708,125.855,Los Parras
Por las Noches,Por las Noches,single,93.0,0.807,0.595,0,-7.19,0.0325,0.31,2.44e-05,0.0735,0.392,92.491,Peso Pluma
Por las Noches - Remix,Por las Noches (Remix),single,85.0,0.656,0.652,9,-5.434,0.0336,0.237,4.23e-05,0.0803,0.222,87.46,Peso Pluma
Pornstar Martini,Pornstar Martini,single,64.0,0.887,0.5,0,-8.953,0.105,0.0209,0.00015,0.238,0.516,96.01,$hirak
Porto il Commerciale (feat. Artie 5ive),Quarto di Bue,single,50.0,0.735,0.593,1,-7.813,0.248,0.176,0.0,0.302,0.503,147.993,Kid Yugi
Power,Söngvakeppnin 2023,compilation,47.0,0.408,0.727,5,-4.846,0.0494,0.00799,0.000298,0.198,0.274,159.947,Various Artists
Powerade,"In Liebe, Ion",album,69.0,0.89,0.72,6,-5.202,0.0729,0.193,0.437,0.641,0.935,150.09,Ion Miles
Praha/Vídeň,POPSTAR,album,62.0,0.778,0.449,6,-7.464,0.0339,0.41,0.00126,0.105,0.325,130.007,Calin
Praise The Lord (Da Shine) (feat. Skepta),TESTING,album,83.0,0.854,0.569,5,-8.151,0.106,0.0609,0.0816,0.1,0.294,80.015,A$AP Rocky
Preferida,Contradições,single,84.0,0.921,0.461,3,-10.0,0.495,0.13,0.0,0.125,0.659,120.035,KayBlack
Pressure,The Book Of Malachi,album,45.0,0.697,0.715,7,-7.217,0.0357,0.258,0.000361,0.0749,0.606,92.0,Holy Ten
Pretty Boy,Pretty Boy,single,58.0,0.724,0.577,3,-8.624,0.0798,0.0949,0.000336,0.0827,0.624,134.03,Calin
Pretty Savage,THE ALBUM,album,75.0,0.701,0.556,9,-7.42,0.0414,0.00886,0.000122,0.106,0.333,152.045,BLACKPINK
Primera Cita,Colmillo De Leche,album,67.0,0.535,0.395,10,-7.805,0.0634,0.597,6.78e-05,0.0969,0.488,157.795,Carin Leon
Princess Diana (with Nicki Minaj),Princess Diana (with Nicki Minaj),single,87.0,0.898,0.676,9,-5.196,0.187,0.14,0.0,0.101,0.742,147.991,Ice Spice
Prisoner (feat. Dua Lipa),Plastic Hearts,album,81.0,0.781,0.67,3,-3.912,0.0452,0.0103,0.0,0.0761,0.595,127.99,Miley Cyrus
Probleem,Luxeprobleem,album,63.0,0.869,0.511,7,-9.004,0.327,0.42,0.0,0.116,0.158,130.04,Boef
Problemas,Reinsertado,album,33.0,0.772,0.75,9,-5.574,0.0422,0.174,0.00516,0.132,0.621,119.998,Morad
Prohibidox,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,album,82.0,0.647,0.801,1,-2.946,0.249,0.0451,0.0,0.0628,0.517,180.108,Feid
Promise,Promise,single,77.0,0.692,0.692,2,-7.155,0.0718,0.83,0.00245,0.238,0.739,121.953,Jimin
Prosisz mnie o pomoc,Prosisz mnie o pomoc,single,31.0,0.429,0.62,8,-10.55,0.321,0.586,0.000132,0.201,0.19,79.138,Damian
Proud Mary,What's Love Got to Do with It?,album,75.0,0.397,0.499,2,-10.972,0.0685,0.0766,1.55e-06,0.111,0.367,171.067,Tina Turner
Psychic,Breezy,album,63.0,0.739,0.58,1,-7.414,0.0637,0.0395,0.0,0.114,0.452,96.501,Chris Brown
Psycho Dreams (Sped Up),Psycho Dreams (Sped Up),single,70.0,0.292,0.603,5,-5.711,0.045,0.000788,0.926,0.649,0.137,158.061,Kill Eva
Pullup,A ló túloldalán,album,60.0,0.726,0.632,11,-8.655,0.112,0.106,0.0,0.0923,0.289,86.905,Azahriah
Push Up - Main Edit,Push Up (Main Edit),single,80.0,0.767,0.83,7,-8.78,0.206,0.209,0.836,0.0582,0.187,75.023,Creeds
Push Up - Original Mix,Push Up (Original Mix),single,77.0,0.714,0.917,7,-6.649,0.0869,0.0509,0.823,0.0725,0.579,160.057,Creeds
Pussy,INNOCENTE,album,33.0,0.497,0.588,10,-7.983,0.119,0.253,0.000196,0.208,0.281,117.027,Baby Gang
Puto Criminel (feat. ZUUZ),Puto Criminel (feat. ZUUZ),single,58.0,0.859,0.726,2,-5.189,0.0435,0.0176,2.71e-06,0.111,0.806,130.026,Magzim
"Pyaar Hota Kayi Baar Hai (From ""Tu Jhoothi Main Makkaar"")","Pyaar Hota Kayi Baar Hai (From ""Tu Jhoothi Main Makkaar"")",single,82.0,0.772,0.767,0,-4.792,0.0381,0.138,0.0,0.557,0.866,122.024,Pritam
Pyton 2023 (Vet du vil ha meg),Pyton 2023 (Vet du vil ha meg),single,61.0,0.658,0.699,1,-9.643,0.522,0.0825,0.0,0.0978,0.354,144.925,LongMen
Pátio do Posto - Ao Vivo,"Escolhas, Ep. 1 (Ao Vivo)",single,81.0,0.479,0.645,3,-7.058,0.0425,0.642,0.0,0.698,0.575,139.32,Zé Neto & Cristiano
Pššt,FLOWDEMORT,album,54.0,0.825,0.727,9,-5.543,0.172,0.407,1.51e-06,0.0671,0.738,128.037,Separ
Qalt Habiby,Qalt Habiby,album,58.0,0.649,0.346,3,-10.384,0.124,0.83,1.52e-06,0.258,0.706,119.653,Aiman Qusailah
Qhad Mega,Qhad Mega,single,37.0,0.749,0.712,2,-7.361,0.069,0.73,0.0,0.183,0.933,89.995,Jawid Sharif
Quando Apaga A Luz - Ao Vivo,Quando Apaga A Luz (Ao Vivo),single,82.0,0.7,0.914,2,-3.047,0.0539,0.168,0.0,0.761,0.776,149.918,Gustavo Mioto
Que Lo Ke,INNOCENTE,album,65.0,0.701,0.664,9,-7.533,0.243,0.194,0.000326,0.182,0.555,139.97,Baby Gang
Que Vuelvas,Que Vuelvas,single,91.0,0.491,0.643,10,-4.309,0.0442,0.187,0.0,0.109,0.779,162.469,Carin Leon
Que te vaya bien,Que te vaya bien,single,77.0,0.709,0.654,1,-7.219,0.212,0.132,0.0246,0.167,0.409,124.952,Rvfv
Queen of Kings,Queen of Kings,single,87.0,0.563,0.908,4,-4.25,0.0868,0.0696,0.0,0.328,0.171,125.972,Alessandra
Queencard,I feel,single,84.0,0.815,0.834,4,-2.828,0.0475,0.0327,0.000268,0.27,0.692,129.989,(G)I-DLE
Questions,Questions,single,39.0,0.738,0.613,7,-7.84,0.255,0.315,3.22e-06,0.0962,0.47,140.018,Atenza
"Quevedo: Bzrp Music Sessions, Vol. 52","Quevedo: Bzrp Music Sessions, Vol. 52",single,93.0,0.621,0.782,2,-5.548,0.044,0.0125,0.033,0.23,0.55,128.033,Bizarrap
Qui sait ? (feat. ElGrandeToto),Taulier,album,72.0,0.534,0.624,1,-6.406,0.116,0.712,0.000132,0.112,0.642,87.786,Niro
Quiero Creer,Quiero Creer,single,78.0,0.678,0.624,6,-3.712,0.0589,0.279,0.0,0.105,0.927,90.983,Luck Ra
Quit Playing Games (With My Heart),Backstreet Boys,album,60.0,0.8,0.875,11,-4.952,0.0338,0.0615,2.79e-06,0.13,0.882,100.033,Backstreet Boys
Quoi de neuf bébé,Melvin de Paris,album,64.0,0.658,0.525,10,-6.764,0.117,0.219,2.18e-06,0.115,0.174,147.125,
Qué Agonía,Pa' Luego Es Tarde,album,81.0,0.732,0.573,11,-5.733,0.0237,0.56,9.34e-06,0.0543,0.882,97.502,Yuridia
Qué Onda Perdida,Qué Onda Perdida,single,84.0,0.497,0.501,2,-4.141,0.03,0.305,0.0,0.377,0.669,109.732,Grupo Firme
RAGGARTJEJ,RAGGARTJEJ,single,68.0,0.7,0.841,1,-4.499,0.0646,0.0398,0.0,0.157,0.744,142.042,Rasmus Gozzi
RANDEVU,RANDEVU,single,74.0,0.689,0.62,0,-10.667,0.104,0.375,0.000296,0.122,0.233,103.959,Motive
RASS CYPHER,RASS CYPHER,single,39.0,0.713,0.791,9,-4.802,0.0708,0.00861,0.0,0.92,0.5,100.963,Izleifur
REACT,REACT,single,80.0,0.737,0.899,6,-3.189,0.0556,0.0329,0.0,0.186,0.358,125.992,Switch Disco
READ YOUR DIARY,RUSH!,album,70.0,0.54,0.856,7,-5.181,0.0568,0.000189,7.67e-05,0.0772,0.672,131.951,Måneskin
REMIX EXCLUSIVO,REMIX EXCLUSIVO,single,87.0,0.651,0.557,5,-5.466,0.204,0.0358,0.0,0.154,0.711,87.063,Feid
RID MIG SOM EN DALAHÄST,JAG VILL HA DIG HÄR HOS MIG,album,75.0,0.556,0.674,2,-5.518,0.363,0.207,0.0,0.296,0.447,208.066,Rasmus Gozzi
RIP,RIP,single,31.0,0.809,0.686,7,-7.335,0.218,0.228,0.0047,0.089,0.699,74.997,Takt32
ROM & COLA,ROM & COLA,single,63.0,0.715,0.742,11,-6.988,0.0418,0.00752,0.0,0.163,0.821,143.973,Elov & Beny
ROPA CARA,ROPA CARA,single,53.0,0.844,0.847,7,-3.269,0.189,0.0259,0.0,0.197,0.933,98.04,El Jordan 23
ROSAS,ROSAS,single,61.0,0.8,0.341,5,-9.329,0.0923,0.859,0.0,0.144,0.751,87.915,Kappa Jotta
RTW,RTW,single,62.0,0.672,0.683,1,-6.327,0.454,0.266,0.0,0.375,0.543,87.102,Lamin
Raabta,Agent Vinod,album,78.0,0.657,0.581,0,-8.108,0.0298,0.699,1.82e-05,0.116,0.323,118.037,Pritam
"Raataan Lambiyan (From ""Shershaah"")","Raataan Lambiyan (From ""Shershaah"")",single,79.0,0.72,0.63,10,-5.549,0.0413,0.615,0.0,0.108,0.512,81.009,Tanishk Bagchi
Radio,Rammstein,album,70.0,0.652,0.894,0,-5.145,0.0409,0.00404,0.00381,0.124,0.76,132.03,Rammstein
Rafiq,Rafiq,single,1.0,0.74,0.692,11,-6.502,0.05,0.383,0.0,0.212,0.648,112.008,Omid Parsa
Ragnar,Ragnar,single,63.0,0.76,0.677,0,-4.809,0.341,0.432,0.0,0.1,0.624,96.101,Jul
Rahmatun Lil’Alameen,Rahmatun Lil’Alameen,single,79.0,0.474,0.552,7,-4.683,0.0311,0.4,0.0,0.0953,0.422,91.945,Maher Zain
Rainbow,IM HERO,album,59.0,0.641,0.889,8,-3.534,0.0541,0.0394,0.0,0.181,0.616,96.033,Lim Young Woong
Rajske kise,Rajske kise,single,65.0,0.789,0.886,10,-6.411,0.0976,0.0834,0.0,0.14,0.953,152.901,Nucci
Ram,6.5,single,76.0,0.663,0.779,7,-6.348,0.0482,0.00203,0.0,0.113,0.898,92.935,Jere Klein
Ram pam pam,KÄDET YLÖS,album,44.0,0.703,0.914,4,-5.718,0.0571,0.00623,0.0,0.0789,0.932,139.998,BESS
Rancorosa - Ao Vivo Em Brasília,Rancorosa (Ao Vivo Em Brasília),single,84.0,0.644,0.872,5,-4.187,0.0563,0.308,0.0,0.536,0.507,142.02,Henrique & Juliano
Rang Lageya,Rang Lageya,single,78.0,0.651,0.503,4,-8.729,0.0261,0.504,0.0,0.469,0.58,108.014,Mohit Chauhan
"Ranjha (From ""Shershaah"")","Ranjha (From ""Shershaah"")",single,80.0,0.603,0.573,1,-5.843,0.0502,0.478,0.0,0.0971,0.236,82.941,Various Artists
Rapstar,Rapstar,single,72.0,0.709,0.867,10,-5.122,0.0424,0.109,0.000611,0.153,0.3,151.966,Flow G
Rapunzel - DJ Robin Remix,Rapunzel (DJ Robin Remix),single,71.0,0.705,0.91,5,-3.901,0.0596,0.203,0.0,0.38,0.813,132.017,Die Draufgänger
Rara Vez,Rara Vez,single,91.0,0.838,0.708,5,-4.668,0.166,0.176,0.0,0.343,0.96,119.984,Taiu
Raķešu Zinātne,Raķešu Zinātne,single,42.0,0.634,0.726,9,-8.364,0.114,0.0155,0.0,0.244,0.494,113.96,Fiņķis
Red Flags,Red Flags,single,70.0,0.841,0.712,8,-5.627,0.221,0.1,4.15e-06,0.28,0.748,159.977,Mimi Webb
Red Ruby Da Sleeze,Red Ruby Da Sleeze,single,82.0,0.696,0.733,1,-6.181,0.256,0.115,0.0,0.111,0.292,98.355,Nicki Minaj
Redondo,Redondo,single,53.0,0.553,0.763,4,-4.758,0.243,0.358,8.53e-05,0.68,0.396,197.561,Yemil
Reggaeton (feat. Baby K),INNOCENTE,album,34.0,0.821,0.786,7,-5.34,0.12,0.0544,4.05e-05,0.137,0.521,133.038,Baby Gang
Regii NFT,Regii NFT,single,55.0,0.89,0.676,6,-4.971,0.24,0.0948,0.0,0.354,0.4,140.021,Florin Salam
Regina Nopții,Regina Nopții,single,55.0,0.635,0.813,8,-5.5,0.0509,0.0158,0.0,0.127,0.387,169.904,RAVA
Reiviluola,Älä pelkää elämää,album,59.0,0.642,0.633,1,-6.746,0.0418,0.000815,4.64e-05,0.12,0.553,135.008,Haloo Helsinki!
Rekk opp hånda,Rekk opp hånda,single,60.0,0.521,0.5,2,-7.461,0.0363,0.564,0.0,0.142,0.228,124.756,Chris Holsten
Reminder,Starboy,album,90.0,0.706,0.505,8,-6.923,0.193,0.142,0.0,0.164,0.388,160.053,The Weeknd
Restare (feat. Lazza),INNOCENTE,album,67.0,0.679,0.589,11,-6.128,0.091,0.344,0.0,0.174,0.316,104.773,Baby Gang
Revenge,17,album,87.0,0.746,0.251,11,-16.169,0.259,0.782,0.00203,0.106,0.18,139.999,XXXTENTACION
Reťaze,FLOWDEMORT,album,56.0,0.447,0.602,2,-6.872,0.405,0.625,0.0,0.1,0.588,73.257,Separ
Rhyme Dust,Rhyme Dust,single,78.0,0.925,0.561,3,-8.675,0.176,0.0659,0.0271,0.152,0.721,128.034,MK
Rice & Peas,Ny Sejr,album,46.0,0.818,0.639,3,-5.629,0.343,0.15,0.0,0.0879,0.536,136.018,Benny Jamz
Rich Flex,Her Loss,album,90.0,0.561,0.52,11,-9.342,0.244,0.0503,1.86e-06,0.355,0.424,153.15,Drake
Right Before Our Eyes,Right Before Our Eyes,single,64.0,0.766,0.833,11,-5.563,0.0438,0.0476,0.0145,0.0733,0.324,128.031,Elephante
Right Now,Midnight Memories (Deluxe),album,84.0,0.645,0.78,8,-5.165,0.0319,0.218,0.0,0.0919,0.372,120.008,One Direction
Right now,2Real4You,album,32.0,0.767,0.699,10,-5.463,0.0531,0.228,0.0,0.215,0.772,127.022,Faroon
Rihanna,Rihanna,single,55.0,0.657,0.769,1,-5.71,0.048,0.183,0.0,0.125,0.607,97.044,Camille
Riidellään,Riidellään,single,63.0,0.717,0.601,9,-9.436,0.0412,0.364,0.0295,0.0798,0.409,123.954,Isac Elliot
Riptide,Dream Your Life Away,album,85.0,0.484,0.731,1,-6.694,0.0379,0.431,0.0,0.151,0.51,101.654,Vance Joy
Rita,Generator,album,20.0,0.833,0.711,7,-8.864,0.0804,0.159,1.27e-05,0.0797,0.913,112.913,Baba Harare
Rita (Remix),Rita (Remix),single,34.0,0.834,0.756,10,-6.357,0.294,0.0801,0.0,0.124,0.832,125.066,Baba Harare
Rizikó,KDT,album,57.0,0.881,0.701,1,-5.895,0.27,0.502,1.99e-05,0.0868,0.487,94.955,Kolg8eight
Rock and A Hard Place,Rock and A Hard Place,single,85.0,0.582,0.568,1,-7.3,0.0275,0.577,0.0,0.105,0.394,121.991,Bailey Zimmerman
Roku Okeāns,Ballplēsis,album,40.0,0.638,0.783,6,-4.953,0.081,0.0276,0.0,0.643,0.645,125.085,Bermudu Divstūris
Roller,Platte,album,75.0,0.941,0.758,10,-6.47,0.17,0.0256,0.00258,0.193,0.683,128.017,Apache 207
Rolling in the Deep,21,album,47.0,0.73,0.769,8,-5.114,0.0298,0.138,0.0,0.0473,0.507,104.948,Adele
Romantic Homicide,Romantic Homicide,single,91.0,0.571,0.544,6,-10.613,0.0299,0.453,0.00805,0.322,0.216,132.052,d4vd
Romantic Medley Tribute To Ahmad Zahir,Romantic Medley Tribute To Ahmad Zahir,single,15.0,0.484,0.545,0,-10.285,0.0612,0.673,1.08e-05,0.0725,0.359,80.467,Qais Ulfat
Rommel,Rommel,single,70.0,0.712,0.736,11,-9.162,0.0576,0.0495,0.00113,0.0827,0.605,159.993,Goldband
Românii și Țiganii,Românii și Țiganii,single,53.0,0.828,0.634,0,-6.201,0.144,0.389,2.39e-06,0.116,0.797,161.021,Iuly Neamtu
Room 69,ROOM 96,album,75.0,0.569,0.554,11,-6.731,0.106,0.2,0.0,0.154,0.623,123.927,Tayc
Rosa Pastel,Rosa Pastel,single,87.0,0.811,0.68,11,-5.451,0.0373,0.24,0.00491,0.431,0.86,128.016,Belanova
Rosszlány,Rosszlány,single,56.0,0.836,0.572,8,-5.167,0.124,0.576,0.0,0.084,0.568,127.133,Dzsúdló
Rozdělený světy,Barvy,album,62.0,0.712,0.66,9,-7.68,0.032,0.331,5.66e-05,0.0904,0.418,111.068,Viktor Sheen
Roça Em Mim,Roça Em Mim,single,82.0,0.846,0.81,9,-3.332,0.0867,0.222,0.0,0.139,0.762,135.074,Zé Felipe
Rubami la Notte,Rubami la Notte,single,73.0,0.547,0.882,7,-5.189,0.0376,0.067,0.0,0.613,0.634,77.002,Pinguini Tattici Nucleari
Rubicon Drill,Forever,single,81.0,0.868,0.745,11,-5.82,0.268,0.187,0.000342,0.431,0.762,139.9,Laddi Chahal
Rudo,Bvudzijena,album,1.0,0.629,0.899,7,-4.161,0.168,0.287,0.0,0.298,0.642,107.951,Tamy Moyo
Ruggengraat,Ruggengraat,single,62.0,0.645,0.742,10,-7.35,0.0603,0.186,0.0,0.2,0.822,123.849,Snelle
Rugpjūtis,Rugpjūtis,single,50.0,0.792,0.942,1,-5.03,0.0404,0.0415,0.000178,0.0983,0.862,140.024,Justinas Jarutis
Ruined by Cigarette Smoke,Ruined by Cigarette Smoke,single,44.0,0.605,0.643,7,-7.513,0.393,0.35,8.3e-06,0.225,0.833,115.584,Raeann Terpening
Rumah Singgah,ASHER,album,81.0,0.46,0.228,8,-10.666,0.0312,0.719,0.0,0.107,0.358,78.115,Fabio Asher
Run Away,Run Away,single,55.0,0.881,0.468,6,-6.67,0.141,0.0133,0.0,0.107,0.352,96.026,LAY
Rune Rask Er For Syg,Rune Rask Er For Syg,single,52.0,0.745,0.621,11,-7.6,0.187,0.0921,0.000457,0.204,0.422,99.967,Suspekt
Runtuh,Runtuh,single,83.0,0.593,0.287,3,-13.164,0.0289,0.876,0.000136,0.119,0.191,127.783,Feby Putri
Rush,Rush,single,82.0,0.792,0.503,1,-8.044,0.0626,0.0369,0.00057,0.0959,0.381,99.97,Ayra Starr
RÁPIDO,RÁPIDO,single,82.0,0.846,0.552,5,-8.873,0.04,0.361,0.0,0.0816,0.396,105.004,Mora
Rómeó og Júlía,Kona,album,42.0,0.415,0.372,9,-12.62,0.031,0.505,0.0,0.0861,0.124,64.942,Bubbi Morthens
Rómpela,Rómpela,single,57.0,0.78,0.791,3,-6.87,0.0756,0.161,0.00012,0.0673,0.895,121.958,Yandel
RĂMAS BUN & KATAPULTA,RĂMAS BUN & KATAPULTA,single,54.0,0.652,0.823,6,-6.167,0.107,0.149,0.00556,0.271,0.185,165.014,RAVA
Rồi Ta Sẽ Ngắm Pháo Hoa Cùng Nhau,Rồi Ta Sẽ Ngắm Pháo Hoa Cùng Nhau,single,65.0,0.638,0.106,3,-15.103,0.0424,0.955,1.1e-06,0.237,0.221,123.592,O.lew
SEMAKA,SEMAKA,single,54.0,0.843,0.526,2,-6.775,0.096,0.0707,0.0,0.0775,0.183,124.123,4 226
